sample	t1	m1030	m1031	m1032	m1033	m1034	m1035	m1036	m1037	m1038	m1039	m1040	m1041	m1042	m1043	m1044	m1045	m1046	m1047	m1048	m1049	m1050	m1051	m1052	m1053	m1054	m1055	m1056	m1057	m1058	m1059	m1060	m1061	m1062	m1063	m1064	m1065	m1066	m1067	m1068	m1069	m1070	m1071	m1072	m1073	m1074	m1075	m1076	m1077	m1078	m1079	m1080	m1081	m1082	m1083	m1084	m1085	m1086	m1087	m1088	m1089	m1090	m1091	m1092	m1093	m1094	m1095	m1096	m1097	m1098	m1099	m1100	m1101	m1102	m1103	m1104	m1105	m1106	t2
MO198	1.972990360309943	2.0	1.9550561797752808	0.6741573033707864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9189189189189197	1.72972972972973	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO199	0.02700963969005694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3000000000000001	0.5833333333333334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.996	1.946	1.782	1.744763091431151
MO200	0.02700963969005694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3000000000000001	0.5833333333333334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1153846153846159	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.996	1.946	1.782	1.744763091431151
MO201	1.972990360309943	2.0	1.9550561797752808	0.6741573033707864	0.0	0.8344370860927152	1.642384105960265	2.0	2.0	2.0	1.4	0.8333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0689655172413803	1.0689655172413803	1.0689655172413803	1.0689655172413803	1.0689655172413803	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.996	1.946	1.782	1.744763091431151
MO202	1.972990360309943	2.0	1.9550561797752808	0.6741573033707864	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000002	1.1666666666666667	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.996	1.946	1.782	1.744763091431151
MO204	0.02700963969005694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.996	1.946	1.782	1.744763091431151
MO205	0.02700963969005694	0.0	0.02247191011235955	0.6629213483146068	1.0	1.0	1.0	1.0	1.0	1.0	0.7	0.41666666666666663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.996	1.946	1.782	1.744763091431151
MO209	0.02700963969005694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9189189189189197	1.72972972972973	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.888888888888896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.3750000000000033	1.2499999999999933	0.0	0.04199999999999989	0.15599999999999997	0.16000000000000003	0.21000000000000008	0.37400000000000017	0.41123690856884915
MO210	0.02700963969005694	0.0	0.0	0.0	0.0	0.8344370860927152	1.642384105960265	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	0.8846153846153841	0.0	0.0	0.0	1.6666666666666694	2.0	2.0	0.9752066115702469	0.9752066115702469	0.9752066115702469	0.9752066115702469	0.9752066115702469	0.0826446280991735	0.0	0.0	0.0	0.0	0.0	0.04199999999999989	0.15599999999999997	0.16000000000000003	0.21000000000000008	0.37400000000000017	0.41123690856884915
MO213	0.02700963969005694	0.0	0.0	0.0	0.0	0.8344370860927152	1.642384105960265	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.4615384615384628	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO215	0.02700963969005694	0.0	0.0	0.0	0.0	0.7826086956521737	1.5403726708074532	1.8757763975155277	1.9751552795031055	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5	0.0	0.0	0.0	0.0	0.0	0.8333333333333347	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.996	1.946	1.782	1.744763091431151
MO216	0.02700963969005694	0.0	0.0449438202247191	1.3258426966292136	2.0	1.165562913907285	0.3576158940397349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO218	0.02700963969005694	0.0	0.0	0.0	0.0	0.8344370860927152	1.642384105960265	2.0	2.0	2.0	1.7	1.4166666666666665	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5384615384615372	2.0	1.996	1.946	1.782	1.744763091431151
MO219	0.02700963969005694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3000000000000001	0.5833333333333334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.4615384615384628	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO220	1.972990360309943	2.0	2.0	2.0	2.0	1.165562913907285	0.3576158940397349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO222	1.972990360309943	2.0	1.9550561797752808	0.6741573033707864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO223	0.02700963969005694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3000000000000001	0.5833333333333334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.4615384615384628	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO224	0.02700963969005694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1153846153846159	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.4615384615384628	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO225	1.972990360309943	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO228	1.972990360309943	2.0	2.0	2.0	2.0	1.165562913907285	0.3576158940397349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5384615384615372	2.0	1.996	1.946	1.782	1.744763091431151
MO229	0.02700963969005694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000002	1.1666666666666667	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.5	2.0	2.0	2.0	2.0	1.5	1.5	1.0	1.4594594594594599	1.864864864864865	2.0	1.9285714285714302	1.8214285714285714	1.5357142857142863	1.1785714285714288	1.1428571428571423	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.9310344827586197	0.9310344827586197	0.9310344827586197	0.9310344827586197	0.9310344827586197	0.0	0.0	0.0	0.6249999999999967	0.7500000000000067	2.0	2.0	2.0	1.996	1.946	1.782	1.744763091431151
MO230	0.02700963969005694	0.0	0.0449438202247191	1.3258426966292136	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	1.4615384615384628	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO232	1.972990360309943	2.0	1.9775280898876404	1.3370786516853932	1.0	0.5827814569536425	0.17880794701986746	0.0	0.0	0.0	0.3000000000000001	0.5833333333333334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04199999999999989	0.15599999999999997	0.16000000000000003	0.21000000000000008	0.37400000000000017	0.41123690856884915
MO233	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7	0.41666666666666663	0.0	2.0	1.0	0.35714285714285754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	0.8846153846153841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31249999999999833	0.37500000000000333	1.0	0.7307692307692314	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO236	0.02700963969005694	0.0	0.0449438202247191	1.3258426966292136	2.0	1.165562913907285	0.3576158940397349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6666666666666694	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.996	1.946	1.782	1.744763091431151
MO237	0.02700963969005694	0.0	0.0	0.0	0.0	0.8344370860927152	1.642384105960265	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.7142857142857151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.8846153846153841	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO238	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.3000000000000003	1.5833333333333335	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.8846153846153841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO240	1.972990360309943	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.3333333333333306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO241	1.972990360309943	2.0	2.0	2.0	2.0	1.165562913907285	0.3576158940397349	0.0	0.0	0.0	0.6000000000000002	1.1666666666666667	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO246	1.972990360309943	2.0	2.0	2.0	2.0	1.165562913907285	0.3576158940397349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO248	1.972990360309943	2.0	2.0	2.0	2.0	1.165562913907285	0.3576158940397349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.285714285714285	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	1.0	0.44230769230769207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	1.3750000000000033	1.2499999999999933	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO250	0.02700963969005694	0.0	0.0	0.0	0.0	0.7826086956521737	1.5403726708074532	1.8757763975155277	1.9751552795031055	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0810810810810803	0.27027027027026995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO253	1.972990360309943	2.0	1.9550561797752808	0.6741573033707864	0.0	0.8344370860927152	1.642384105960265	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.996	1.946	1.782	1.744763091431151
MO255	0.02700963969005694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1153846153846159	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO256	1.972990360309943	2.0	1.9775280898876404	1.3370786516853932	1.0	1.0	1.0	1.0	1.0	1.0	1.3000000000000003	1.5833333333333335	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1153846153846159	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.893617021276596	1.8723404255319132	1.6595744680851048	1.2127659574468084	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
MO258	0.02700963969005694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000002	1.1666666666666667	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0810810810810803	0.27027027027026995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.5	2.0	2.0	2.0	2.0	2.0	0.3333333333333306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5384615384615372	2.0	1.996	1.946	1.782	1.744763091431151
MO262	1.972990360309943	2.0	2.0	2.0	2.0	1.165562913907285	0.3576158940397349	0.0	1.6000000000000014	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.996	1.946	1.782	1.744763091431151
MO263	0.02700963969005694	0.0	0.0449438202247191	1.3258426966292136	2.0	1.165562913907285	0.3576158940397349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004000000000000057	0.05400000000000007	0.21800000000000017	0.2552369085688492
